Category,Artist,Song,AlbumArtURL
Classical,William Grant Still Danzas de Panama for string quartet (Tamborito and Cumbia y Congo),William Grant Still Danzas de Panama for string quartet (Tamborito and Cumbia y Congo),https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/df/07/45/df07450d-2008-9a75-3941-84fd01259f90/michigan2017traversecityschoolscover0117.jpg/600x600bb.jpg
Classical,Wieniawski,Romance (from Violin Concerto No. 2),https://is1-ssl.mzstatic.com/image/thumb/Music/41/42/3f/mzi.vvythknv.jpg/600x600bb.jpg
Folk Tunes / Traditional,Grainger,Molly On The Shore,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/21/e7/0e/21e70ecc-2132-3521-81c3-29da6fd0ed92/030911111724.jpg/600x600bb.jpg
Folk Tunes / Traditional,Traditional Irish,Galway Rambler Medley,https://www.infoplease.com/sites/infoplease.com/files/inline-images/Irish_Flag_500.jpg
Folk Tunes / Traditional,Traditional Ukrainian,Moldovanke,https://i.scdn.co/image/ab67616d0000b2732e1139b03a5bfe697dc03155
Folk Tunes / Traditional,Danish String Quartet,Last Leaf,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/20/16/2e/20162e63-ce06-9f66-ac4d-e3568e0d9bbc/00028948157495.rgb.jpg/600x600bb.jpg
Folk Tunes / Traditional,Danish String Quartet,Wood Works,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/e1/c2/c4/e1c2c491-5f0b-15a7-51b3-4723be72e71f/636943608128.jpg/600x600bb.jpg
Novelty,Looney Tunes Fugue,Looney Tunes Fugue,https://upload.wikimedia.org/wikipedia/commons/b/bd/Looney_Tunes_2024.svg
Novelty,Looney Tunes Fugue,Simple Gifts Fugue,https://upload.wikimedia.org/wikipedia/commons/b/bd/Looney_Tunes_2024.svg
Novelty,Looney Tunes Fugue,Tango alla tedesca (An Homage to Brahms),https://upload.wikimedia.org/wikipedia/commons/b/bd/Looney_Tunes_2024.svg
Novelty,Looney Tunes Fugue,Variations on “Happy Birthday”,https://upload.wikimedia.org/wikipedia/commons/b/bd/Looney_Tunes_2024.svg
Novelty,Variations on a Theme (Byrd),"""Earl of Salisbury's Pavan""",https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a1/e6/b1/a1e6b1c5-2e74-6a34-24b1-2129a8717bab/21UMGIM04212.rgb.jpg/600x600bb.jpg
Anime,Attack on Titan,Shinzou Wo Sasageyo,https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/82/7a/3b/827a3b18-741d-0d02-7ed9-ef359dbb8215/6bda430f-52bd-4172-ba7b-1345a59ac4be.jpg/600x600bb.jpg
Anime,Cardcaptor Sakura,Catch You Catch Me,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ab/62/73/ab62738c-48bb-8d63-11f4-7278e56b4ba6/VEATP-34875.jpg/600x600bb.jpg
Anime,Castle In The Sky,Castle In The Sky (various selections),https://www.brightwalldarkroom.com/wp-content/uploads/2017/04/castleinthesky.jpg
Anime,Death Note,The World,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/99/6d/2a/996d2a7e-c833-b0eb-0816-b021af9f8309/VPCC-82276_990000.jpg/600x600bb.jpg
Anime,Demon Slayer,Gurenge,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/3d/5b/09/3d5b0996-011b-422e-8704-e4e288ffbfc8/kimetsu_3000.jpg/600x600bb.jpg
Anime,Detective Conan,Case Closed Theme,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/e2/63/48/e26348b5-d9af-489f-0718-3396e7241616/artwork.jpg/600x600bb.jpg
Anime,Dragon Ball,Dragon Ball,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/bd/d7/eb/bdd7eb03-3e4b-e5ed-2974-b24b73a7268d/8012842504365.png/600x600bb.jpg
Anime,Elfen Lied,Elfen Lied,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/36/8b/8a/368b8a8f-d4ab-e1e8-3b66-6c50174aed07/p8SNz.png/600x600bb.jpg
Anime,Full Metal Alchemist,Full Metal Alchemist,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6c/02/64/6c026499-cf4b-ac3f-804a-6edd22228a07/859798313140_cover.jpg/600x600bb.jpg
Anime,Guren no Yumiya,Guren no Yumiya,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/7f/92/2f/7f922fe8-9fe9-d666-030a-ae4ceb1abb83/198009621255.png/600x600bb.jpg
Anime,Howl’s Moving Castle,Howl’s Moving Castle Theme,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0d/a4/73/0da47381-a6bd-1151-05be-de4e92f14de0/1165_3000x3000.jpg/600x600bb.jpg
Anime,Jojo’s Bizarre Adventure,Jojo’s Bizarre Adventure,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/65/d5/a8/65d5a8d4-6ba2-d842-01d0-121511650673/671801.jpg/600x600bb.jpg
Anime,Kiki’s Delivery Service,Kiki’s Delivery Service (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ed/5c/c9/ed5cc937-34d3-6ce4-0806-6a7402a680c5/90881.jpg/600x600bb.jpg
Anime,My Neighbour Totoro,My Neighbour Totoro (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/28/ba/49/28ba4984-374d-2708-276f-0f350e9d94fe/4538182319314_cov.jpg/600x600bb.jpg
Anime,Naruto,Blue Bird,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/48/f2/f7/48f2f77a-1229-2f65-87da-5efa9dab85b1/886445760033.jpg/600x600bb.jpg
Anime,Nausicaa of the Valley of the Wind,Nausicaa of the Valley of the Wind (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/28/ba/49/28ba4984-374d-2708-276f-0f350e9d94fe/4538182319314_cov.jpg/600x600bb.jpg
Anime,Ponyo On The Cliff,Ponyo On The Cliff (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/d2/8e/29/d28e2919-f820-add1-9c73-0f805fd7a957/Ghibli_Masterpiece_-_Best_Selection.jpg/600x600bb.jpg
Anime,Princess Mononoke,Princess Mononoke (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music/v4/07/8e/50/078e500d-625b-b438-c62c-9eabf9b30df0/TKCA-71168.jpg/600x600bb.jpg
Anime,Sailor Moon,Moonlight Densetsu,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/24/fc/c6/24fcc652-0ab4-716a-0dd1-213edc2148c6/KICA-3218.jpg/600x600bb.jpg
Anime,Spirited Away,Spirited Away (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/58/50/35/5850357f-220d-5148-9c19-6dc2c5de0879/4524513000464.jpg/600x600bb.jpg
Anime,Studio Ghibli Medley,Studio Ghibli Medley,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/79/3c/70/793c70c7-4bda-21c6-323a-11b76b025c18/23UMGIM37602.rgb.jpg/600x600bb.jpg
Anime,The Wind Rises,The Wind Rises,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a5/06/6e/a5066eb4-d040-e1ec-4bfe-8e685f122ab9/13562900.jpg/600x600bb.jpg
Anime,The Tale of Princess Kaguya,The Tale of Princess Kaguya (various selections),https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/df/c9/74/dfc9743e-f2a5-963d-4bdf-b6c1549e606a/4580789375538.png/600x600bb.jpg
Anime,Your Name,Sparkle,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/56/b3/8c/56b38c05-1728-402c-016c-c1e4b0635be8/4988031167618_cover.jpg/600x600bb.jpg
Anime,Yuri!!! On Ice,In Regards to Love - Eros,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/96/e1/c7/96e1c744-1069-4d05-672f-a4fb9019ff04/EYCA-11291.jpg/600x600bb.jpg
French,Charles Aznavour,Tous les visages de l’amour (« She »),https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/16/67/20/166720f4-463d-7140-4c9f-45c4efd930d4/24UMGIM35052.rgb.jpg/600x600bb.jpg
French,Edith Piaf,La Foule,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0b/fa/7d/0bfa7d8e-6320-663a-a115-e3fa068a2418/825646367580.jpg/600x600bb.jpg
French,Edith Piaf,La Vie en Rose,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b6/5a/1b/b65a1bec-37b1-51d2-6ce8-16e1cac4d7d1/094636839554.jpg/600x600bb.jpg
French,Edith Piaf,"Non, je ne regrette rien",https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b6/5a/1b/b65a1bec-37b1-51d2-6ce8-16e1cac4d7d1/094636839554.jpg/600x600bb.jpg
French,Germaine Montero,Les amoureux du Havre,https://is1-ssl.mzstatic.com/image/thumb/Music/a4/a0/da/mzi.rvjbwwox.jpg/600x600bb.jpg
French,Serge Gainsbourg,Je t’aime moi non plus,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/d8/c7/00/d8c700a1-b419-711e-764b-4ede941a6639/15UMGIM70412.rgb.jpg/600x600bb.jpg
French,Serge Gainsbourg,La Javanaise,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/51/0c/6d/510c6d88-ccc2-6002-9f0f-49e2a1383b78/18UMGIM31728.rgb.jpg/600x600bb.jpg
Italian,Andrea Bocelli,The Prayer,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/cc/83/29/cc832966-fd92-4de6-433f-60af94e17eef/15UMGIM02107.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,I Giorni,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Le Onde,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/51/f9/31/51f931e2-18c7-6013-9238-6aa18646a271/20UMGIM59830.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Primavera,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Life,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Elegy For The Arctic,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2b/6c/28/2b6c28c7-b568-f578-14c1-6db9cd9f10b4/20UMGIM51140.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Nuvole Bianche,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/04/00/67/040067ef-a876-c3c5-a4f9-547a8ad1dfd3/17UMGIM88404.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Una Mattina,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Divenire,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/74/3f/51743ff6-9f0a-7b15-b924-c3dff7ab1538/06UMGIM37884.rgb.jpg/600x600bb.jpg
Italian,Ludovico Einaudi,Experience,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/600x600bb.jpg
